displacement_mm,force
42.378,26.212320000000002
42.215,26.54586
41.919,27.801540000000003
41.623,28.39995
41.342,28.49805
41.031,28.37052
40.735,28.26261
40.439,28.22337
40.143,28.203750000000003
39.876,28.184130000000003
39.566,28.144890000000004
39.255,28.144890000000004
38.973,28.22337
38.663,28.19394
38.381,28.17432
38.085,28.21356
37.775,28.12527
37.478,28.08603
37.197,28.341089999999998
36.931,29.400570000000002
36.635,30.695490000000003
36.354,32.06889
36.072,33.58944
35.791,35.24733
35.525,36.92484
35.184,35.88498
34.903,33.56001
34.592,34.364430000000006
34.296,33.11856
34.015,32.77521
33.704,33.06951
33.408,32.75559
33.112,32.971410000000006
32.816,32.78502
32.52,32.48091
32.224,32.284710000000004
31.928,32.157180000000004
31.632,31.862880000000004
31.35,31.794210000000003
31.04,31.794210000000003
30.758,31.754970000000004
30.448,31.598010000000002
30.152,31.44105
29.87,31.34295
29.574,31.392000000000003
29.263,31.33314
28.967,31.470480000000002
28.701,31.85307
28.42,33.14799
28.124,34.227090000000004
27.842,35.44353
27.561,36.973890000000004
27.28,37.82736
26.984,38.34729
26.703,38.73969
26.377,39.10266000000001
26.081,38.37672
25.815,38.494440000000004
25.519,38.68083
25.208,38.200140000000005
24.926,39.17133
24.63,39.799170000000004
24.364,41.202000000000005
24.053,42.183
23.742,39.83841
23.431,40.17195
23.165,39.848220000000005
22.869,41.329530000000005
22.588,41.26086000000001
22.307,43.58583
21.981,43.37982
21.685,40.397580000000005
21.418,42.62445
21.108,43.311150000000005
20.797,40.59378
20.53,41.85927
20.264,44.331390000000006
19.983,46.6956
19.701,48.87342
19.42,51.00219
19.154,53.31735
18.872,55.67175
18.591,57.07458
18.34,57.07458
18.044,57.07458
17.777,57.07458
17.511,57.07458
16.919,49.65822000000001
16.578,29.60658
16.282,27.62496
15.986,27.54648
15.69,27.6642
15.409,27.68382
15.113,27.674010000000003
14.817,27.674010000000003
14.521,27.674010000000003
14.225,27.68382
13.943,27.674010000000003
13.647,27.674010000000003
13.337,27.674010000000003
13.055,27.674010000000003
12.759,27.674010000000003
12.478,27.674010000000003
12.182,27.674010000000003
11.871,27.674010000000003
11.59,27.674010000000003
11.294,27.674010000000003
11.013,27.674010000000003
10.702,27.674010000000003
10.406,27.674010000000003
10.11,27.674010000000003
9.828,27.674010000000003
9.532,27.674010000000003
9.222,27.674010000000003
8.926,27.674010000000003
8.63,27.674010000000003
8.348,27.674010000000003
8.052,27.674010000000003
7.756,27.674010000000003
7.445,27.674010000000003
7.149,27.674010000000003
6.868,27.674010000000003
6.572,27.674010000000003
6.276,27.674010000000003
5.98,27.674010000000003
5.684,27.674010000000003
5.388,27.674010000000003
5.107,27.674010000000003
4.796,27.674010000000003
4.5,27.674010000000003
4.204,27.674010000000003
3.923,27.674010000000003
3.641,27.674010000000003
3.345,27.674010000000003
3.034,27.674010000000003
2.738,27.674010000000003
2.457,27.674010000000003
2.161,27.674010000000003
1.865,27.674010000000003
1.569,27.674010000000003
1.273,27.674010000000003
0.992,27.674010000000003
0.696,27.674010000000003
0.4,27.674010000000003
0.104,27.674010000000003
0.192,27.674010000000003
0.474,27.674010000000003
0.77,27.674010000000003
1.066,27.674010000000003
1.377,27.674010000000003
1.658,27.674010000000003
1.954,27.674010000000003
2.265,27.674010000000003
2.546,27.674010000000003
2.827,27.674010000000003
3.138,27.674010000000003
3.404,27.674010000000003
3.715,27.674010000000003
4.011,27.674010000000003
4.307,27.6642
4.589,27.6642
4.885,27.6642
5.195,27.6642
5.477,27.6642
5.788,27.6642
6.069,27.6642
6.35,27.6642
6.661,27.674010000000003
6.942,27.674010000000003
7.253,27.6642
7.549,27.6642
7.83,27.6642
8.141,27.6642
8.437,27.6642
8.733,27.6642
9.029,27.6642
9.31,27.6642
9.621,27.6642
9.917,27.6642
10.213,27.6642
10.495,27.6642
10.791,27.674010000000003
11.087,27.6642
11.383,27.6642
11.679,27.674010000000003
11.96,27.6642
12.256,27.6642
12.567,27.674010000000003
12.848,27.674010000000003
13.144,27.6642
13.44,27.6642
13.736,27.674010000000003
14.032,27.674010000000003
